Prescription Drug Name,Drug Tier,Coverage Requirements and Limits
VAGIFEM TABS 10 MCG [estradiol vaginal],2,
GONAL-F RFF REDIJECT SOLN 300 UNIT/0.5ML [follitropin alfa],2,
GONAL-F RFF REDIJECT SOLN 450 UNT/0.75ML [follitropin alfa],2,
GONAL-F RFF REDIJECT SOLN 900 UNIT/1.5ML [follitropin alfa],2,
GONAL-F RFF SOLR 75 UNIT [follitropin alfa],2,
GONAL-F SOLR 1050 UNIT [follitropin alfa],2,MB
GONAL-F SOLR 450 UNIT [follitropin alfa],2,MB
MENOPUR SOLR 75 UNIT [menotropins],2,
NOVAREL SOLR 10000 UNIT [chorionic gonadotropin],1,MB
OVIDREL INJ 250 MCG/0.5ML [choriogonadotropin alfa],2,
SYNAREL SOLN 2 MG/ML [nafarelin acetate],4,
calcitonin (salmon) soln 200 unit/act,1,
FORTEO SOPN 600 MCG/2.4ML [teriparatide (recombinant)],4,"QL - 30 day(s),MB"
ACTHAR GEL 80 UNIT/ML [corticotropin],2,"LD,MB"
DDAVP RHINAL TUBE SOLN 0.01 % [desmopressin acetate refrigerated],2,
desmopressin ace spray refrig soln 0.01 %,1,
desmopressin acetate soln 4 mcg/ml,1,MB
desmopressin acetate spray soln 0.01 %,1,
desmopressin acetate tabs 0.1 mg,1,
desmopressin acetate tabs 0.2 mg,1,
STIMATE SOLN 1.5 MG/ML [desmopressin acetate],4,
DEPO-PROVERA SUSP 400 MG/ML [medroxyprogesterone acetate (antineoplastic)],2,MB
ENDOMETRIN INST 100 MG [progesterone (vaginal)],2,
hydroxyprogesterone caproate soln 1.25 gm/5ml,1,"QL - 30 day(s),MB"
MAKENA OIL 250 MG/ML [hydroxyprogesterone caproate],2,"QL - 30 day(s),MB"
medroxyprogesterone acetate susp 150 mg/ml,1,MB
medroxyprogesterone acetate susy 150 mg/ml,1,MB
medroxyprogesterone acetate tabs 10 mg,1,
medroxyprogesterone acetate tabs 2.5 mg,1,
medroxyprogesterone acetate tabs 5 mg,1,
norethindrone acetate tabs 5 mg,1,
progesterone micronized caps 100 mg,1,
progesterone micronized caps 200 mg,1,
PROGESTERONE OIL 50 MG/ML [progesterone],1,MB
NORDITROPIN FLEXPRO SOLN 15 MG/1.5ML [somatropin],4,QL - 30 day(s)
OMNITROPE SOLN 10 MG/1.5ML [somatropin],2,QL - 30 day(s)
OMNITROPE SOLN 5 MG/1.5ML [somatropin],2,QL - 30 day(s)
OMNITROPE SOLR 5.8 MG [somatropin],2,
SEROSTIM SOLR 4 MG [somatropin (non- refrigerated)],4,QL - 30 day(s)
SEROSTIM SOLR 5 MG [somatropin (non- refrigerated)],4,QL - 30 day(s)
SEROSTIM SOLR 6 MG [somatropin (non- refrigerated)],4,QL - 30 day(s)
LEVOTHYROXINE SODIUM SOLR 200 MCG [levothyroxine sodium],2,MB
LEVOTHYROXINE SODIUM SOLR 500 MCG,2,MB
levothyroxine sodium tabs 100 mcg,1,
levothyroxine sodium tabs 112 mcg,1,
levothyroxine sodium tabs 125 mcg,1,
levothyroxine sodium tabs 150 mcg,1,
levothyroxine sodium tabs 175 mcg,1,
levothyroxine sodium tabs 200 mcg,1,
levothyroxine sodium tabs 25 mcg,1,
levothyroxine sodium tabs 300 mcg,1,
levothyroxine sodium tabs 50 mcg,1,
levothyroxine sodium tabs 75 mcg,1,
levothyroxine sodium tabs 88 mcg,1,
LEVOXYL TABS 137 MCG [levothyroxine sodium],1,
liothyronine sodium tabs 25 mcg,1,
liothyronine sodium tabs 5 mcg,1,
liothyronine sodium tabs 50 mcg,1,
methimazole tabs 10 mg,1,
methimazole tabs 5 mg,1,
propylthiouracil tabs 50 mg,1,
SSKI SOLN 1 GM/ML [potassium iodide (expectorant)],2,
ENBREL SOLR 25 MG [etanercept],4,QL - 30 day(s)
ENBREL SOSY 25 MG/0.5ML [etanercept],4,QL - 30 day(s)
ENBREL SOSY 50 MG/ML [etanercept],4,QL - 30 day(s)
ENBREL SURECLICK SOAJ 50 MG/ML [etanercept],4,QL - 30 day(s)
HUMIRA PEN PNKT 40 MG/0.8ML [adalimumab],4,QL - 30 day(s)
HUMIRA PSKT 10 MG/0.2ML [adalimumab],4,QL - 30 day(s)
HUMIRA PSKT 20 MG/0.4ML [adalimumab],4,QL - 30 day(s)
HUMIRA PSKT 40 MG/0.8ML [adalimumab],4,QL - 30 day(s)
KINERET SOSY 100 MG/0.67ML [anakinra],4,"QL - 30 day(s),LD"
LEFLUNOMIDE TABS 10 MG [leflunomide],1,
leflunomide tabs 20 mg,1,
ORENCIA CLICKJECT SOAJ 125 MG/ML [abatacept],4,QL - 30 day(s)
ORENCIA SOLR 250 MG [abatacept],4,"QL - 30 day(s),MB"
ORENCIA SOSY 125 MG/ML [abatacept],4,
ORENCIA SOSY 50 MG/0.4ML [abatacept],4,QL - 30 day(s)
ORENCIA SOSY 87.5 MG/0.7ML [abatacept],4,QL - 30 day(s)
OTEZLA       TAB 10/20/30 [apremilast],4,QL - 30 day(s)
OTEZLA TABS 30 MG [apremilast],4,QL - 30 day(s)
OTEZLA TBPK 10 & 20 & 30 MG [apremilast],4,QL - 30 day(s)
RASUVO SOAJ 10 MG/0.2ML [methotrexate,2,
RASUVO SOAJ 12.5 MG/0.25ML [methotrexate (antirheumatic)],2,
RASUVO SOAJ 15 MG/0.3ML [methotrexate (antirheumatic)],2,
RASUVO SOAJ 17.5 MG/0.35ML [methotrexate (antirheumatic)],2,
RASUVO SOAJ 20 MG/0.4ML [methotrexate (antirheumatic)],2,
RASUVO SOAJ 22.5 MG/0.45ML [methotrexate (antirheumatic)],2,
RASUVO SOAJ 25 MG/0.5ML [methotrexate (antirheumatic)],2,
RASUVO SOAJ 27.5 MG/0.55ML [methotrexate (antirheumatic)],2,
RASUVO SOAJ 30 MG/0.6ML [methotrexate (antirheumatic)],2,
RASUVO SOAJ 7.5 MG/0.15ML [methotrexate (antirheumatic)],2,
REMICADE SOLR 100 MG [infliximab],4,MB
"ATGAM INJ 50 MG/ML [lymphocyte immune globulin,anti-thymocyte globulin (equine)]",2,MB
azathioprine tabs 50 mg,1,
mycophenolate mofetil caps 250 mg,1,
mycophenolate mofetil susr 200 mg/ml,1,
mycophenolate mofetil tabs 500 mg,1,
NEORAL SOLN 100 MG/ML [cyclosporine modified (for microemulsion)],2,
PROGRAF SOLN 5 MG/ML [tacrolimus],2,MB
RAPAMUNE SOLN 1 MG/ML [sirolimus],2,
SANDIMMUNE CAPS 100 MG [cyclosporine],2,
SANDIMMUNE CAPS 25 MG [cyclosporine],2,
SANDIMMUNE SOLN 100 MG/ML [cyclosporine],2,
SANDIMMUNE SOLN 50 MG/ML [cyclosporine],2,MB
sirolimus tabs 0.5 mg,1,
sirolimus tabs 1 mg,1,
sirolimus tabs 2 mg,1,
tacrolimus caps 0.5 mg,1,
tacrolimus caps 1 mg,1,
tacrolimus caps 5 mg,1,
BUPIVACAINE FISIOPHARMA SOLN 2.5 MG/ML [bupivacaine hcl],2,MB
bupivacaine hcl (pf) soln 0.25 %,1,MB
bupivacaine hcl (pf) soln 0.5 %,1,MB
bupivacaine hcl (pf) soln 0.75 %,1,MB
bupivacaine hcl inj 0.75%,1,MB
bupivacaine hcl soln 0.25 %,1,MB
bupivacaine hcl soln 0.5 %,1,MB
bupivacaine in dextrose soln 0.75-8.25 %,1,MB
bupivacaine-epinephrine (pf) soln 0.25% -1:200000,1,MB
bupivacaine-epinephrine (pf) soln 0.5% -1:200000,1,MB
bupivacaine-epinephrine soln 0.25% -1:200000,1,MB
bupivacaine-epinephrine soln 0.5% -1:200000,1,MB
chloroprocaine hcl (pf) soln 2 %,1,MB
chloroprocaine hcl inj 3%,1,MB
LIDOCAINE HCL (CARDIAC) PF SOLN 100 MG/5ML [lidocaine hcl (cardiac)],2,MB
lidocaine hcl (pf) soln 0.5 %,1,MB
lidocaine hcl (pf) soln 1 %,1,MB
lidocaine hcl (pf) soln 2 %,1,MB
lidocaine hcl (pf) soln 4 %,1,MB
lidocaine hcl soln 0.5 %,1,MB
lidocaine hcl soln 1 %,1,MB
lidocaine hcl soln 2 %,1,MB
lidocaine-epinephrine soln 0.5 %-1:200000,1,MB
lidocaine-epinephrine soln 1 %-1:100000,1,MB
lidocaine-epinephrine soln 1.5 %-1:200000,1,MB
lidocaine-epinephrine soln 2 %-1:100000,1,MB
lidocaine-epinephrine soln 2 %-1:200000,1,MB
NAROPIN SOLN 10 MG/ML [ropivacaine hcl],2,MB
NAROPIN SOLN 2 MG/ML [ropivacaine hcl],2,MB
NAROPIN SOLN 5 MG/ML [ropivacaine hcl],2,MB
NAROPIN SOLN 7.5 MG/ML [ropivacaine hcl],2,MB
NESACAINE SOLN 1 % [chloroprocaine hcl],2,MB
NESACAINE SOLN 2 % [chloroprocaine hcl],2,MB
[Mepivacaine Hcl] POLOCAINE SOLN 1 %,1,MB
[Mepivacaine Hcl] POLOCAINE SOLN 2 %,1,MB
[Mepivacaine Hcl] POLOCAINE-MPF SOLN 1 %,1,MB
[Mepivacaine Hcl] POLOCAINE-MPF SOLN 1.5 %,1,MB
[Mepivacaine Hcl] POLOCAINE-MPF SOLN 2 %,1,MB
SENSORCAINE-MPF/EPINEPHRINE SOLN 0.75- 1:200000 % [bupivacaine w/ epinephrine],2,MB
TETRACAINE HCL SOLN 1 % [tetracaine hcl],2,MB
XYLOCAINE-MPF/EPINEPHRINE SOLN 1 %-1:200000 [lidocaine w/ epinephrine],2,MB
acetylcysteine soln 10 %,1,
acetylcysteine soln 20 %,1,
ACETYLCYSTEINE SOLN 200 MG/ML [acetylcysteine (antidote)],1,MB
ACTIMMUNE SOLN 2000000 UNIT/0.5ML [interferon gamma-1b],2,QL - 30 day(s)
alendronate sodium tabs 10 mg,1,
alendronate sodium tabs 35 mg,1,
alendronate sodium tabs 40 mg,2,
alendronate sodium tabs 70 mg,1,
allopurinol tabs 100 mg,1,
allopurinol tabs 300 mg,1,
[Disulfiram] ANTABUSE TABS 250 MG,2,
AVONEX PEN AJKT 30 MCG/0.5ML [interferon beta- 1a],4,"QL - 30 day(s),MB"
BOTOX COSMETIC SOLR 100 UNIT [onabotulinumtoxina (cosmetic)],2,MB
BOTOX SOLR 100 UNIT [onabotulinumtoxina],2,MB
BOTOX SOLR 200 UNIT [onabotulinumtoxina],2,MB
BRIDION SOLN 200 MG/2ML [sugammadex sodium],2,MB
CERDELGA CAPS 84 MG [eliglustat tartrate],4,QL - 30 day(s)
cinacalcet hcl tabs 30 mg,1,
cinacalcet hcl tabs 60 mg,1,
cinacalcet hcl tabs 90 mg,1,
CINRYZE SOLR 500 UNIT [c1 esterase inhibitor (human)],4,"QL - 30 day(s),MB"
COLCHICINE CAPS 0.6 MG [colchicine],2,
CYSTADANE POWD  [betaine],4,"QL - 30 day(s),LD"
CYSTAGON CAPS 150 MG [cysteamine bitartrate],2,"QL - 30 day(s),LD"
CYSTAGON CAPS 50 MG [cysteamine bitartrate],2,"QL - 30 day(s),LD"
dexrazoxane hcl solr 250 mg,1,MB
dexrazoxane hcl solr 500 mg,1,MB
disulfiram tabs 250 mg,1,
disulfiram tabs 500 mg,1,
ELMIRON CAPS 100 MG [pentosan polysulfate sodium],2,
etidronate disodium tabs 200 mg,2,
etidronate disodium tabs 400 mg,2,
finasteride tabs 5 mg,1,
FIRAZYR SOLN 30 MG/3ML [icatibant acetate],4,QL - 30 day(s)
FLUORITAB CHEW 2.2 (1 F) MG [sodium fluoride],1,PREV
FLURA-DROPS SOLN 0.55 (0.25 F) MG/DROP,2,PREV
FUSILEV SOLR 50 MG [levoleucovorin calcium],2,MB
[Cyclosporine Modified (for Microemulsion)] GENGRAF CAPS 100 MG,1,
[Cyclosporine Modified (for Microemulsion)] GENGRAF CAPS 25 MG,1,
GRASTEK SUBL 2800 BAU [timothy grass pollen allergen extract],2,
HAEGARDA SOLR 2000 UNIT [c1 esterase inhibitor (human)],4,QL - 30 day(s)
HAEGARDA SOLR 3000 UNIT [c1 esterase inhibitor (human)],4,QL - 30 day(s)
icatibant acetate soln 30 mg/3ml,1,"QL - 30 day(s),MB"
INFLECTRA SOLR 100 MG [infliximab-dyyb],4,MB
KALYDECO PACK 50 MG [ivacaftor],4,QL - 30 day(s)
KALYDECO PACK 75 MG [ivacaftor],4,QL - 30 day(s)
KALYDECO TABS 150 MG [ivacaftor],4,QL - 30 day(s)
leucovorin calcium solr 100 mg,1,MB
leucovorin calcium solr 350 mg,1,MB
leucovorin calcium solr 50 mg,1,MB
leucovorin calcium tabs 25 mg,1,
leucovorin calcium tabs 5 mg,1,
levocarnitine inj 200mg/ml,1,MB
LEVOCARNITINE SOLN 1 GM/10ML [levocarnitine (metabolic modifiers)],1,
LEVOCARNITINE TABS 330 MG [levocarnitine (metabolic modifiers)],1,
LUDENT CHEW 0.55 (0.25 F) MG [sodium fluoride],1,PREV
MESNA SOLN 100 MG/ML [mesna],1,MB
MESNEX TABS 400 MG [mesna],2,QL - 30 day(s)
METHYLENE BLUE SOLN 1 % [methylene blue (antidote)],1,MB
MYOBLOC SOLN 10000 UNIT/2ML [rimabotulinumtoxinb],2,MB
MYOBLOC SOLN 2500 UNIT/0.5ML [rimabotulinumtoxinb],2,MB
MYOBLOC SOLN 5000 UNIT/ML [rimabotulinumtoxinb],2,MB
octreotide acetate soln 100 mcg/ml,1,MB
octreotide acetate soln 1000 mcg/ml,1,MB
octreotide acetate soln 200 mcg/ml,1,MB
octreotide acetate soln 50 mcg/ml,1,MB
octreotide acetate soln 500 mcg/ml,1,MB
pamidronate disodium soln 30 mg/10ml,1,MB
pamidronate disodium soln 6 mg/ml,2,MB
pamidronate disodium soln 90 mg/10ml,1,MB
pamidronate disodium solr 30 mg,1,MB
pamidronate disodium solr 90 mg,1,MB
PREVIDENT 5000 PLUS CREA 1.1 % [sodium fluoride (dental)],2,
PREVIDENT GEL 1.1 % [sodium fluoride (dental)],2,
PREVIDENT SOLN 0.2 % [sodium fluoride (dental)],2,
RIMSO-50 SOLN 50 % [dimethyl sulfoxide],2,MB
SANDOSTATIN LAR DEPOT KIT 10 MG [octreotide acetate],2,"QL - 30 day(s),MB"
SANDOSTATIN LAR DEPOT KIT 20 MG [octreotide acetate],2,"QL - 30 day(s),MB"
SANDOSTATIN LAR DEPOT KIT 30 MG [octreotide acetate],2,"QL - 30 day(s),MB"
SF 5000 PLUS CREA 1.1 % [sodium fluoride (dental)],1,
sirolimus soln 1 mg/ml,1,
SODIUM FLUORIDE CHEW 1.1 (0.5 F) MG [sodium fluoride],1,PREV
SODIUM FLUORIDE SOLN 1.1 (0.5 F) MG/ML [sodium fluoride],1,PREV
SOLIRIS SOLN 300 MG/30ML [eculizumab],4,MB
sterile water for injection soln,1,MB
TAKHZYRO SOLN 300 MG/2ML [lanadelumab-flyo],4,QL - 30 day(s)
THALOMID CAPS 100 MG [thalidomide],4,QL - 30 day(s)
THALOMID CAPS 150 MG [thalidomide],4,QL - 30 day(s)
THALOMID CAPS 200 MG [thalidomide],4,QL - 30 day(s)
THALOMID CAPS 50 MG [thalidomide],4,QL - 30 day(s)
THIOLA TABS 100 MG [tiopronin],2,LD
TRI-CHLOR LIQD 80 % [trichloroacetic acid],2,
TYSABRI CONC 300 MG/15ML [natalizumab],2,"QL - 30 day(s),LD,MB"
XELJANZ TABS 10 MG [tofacitinib citrate],4,
XELJANZ TABS 5 MG [tofacitinib citrate],4,QL - 30 day(s)
XELJANZ XR TB24 11 MG [tofacitinib citrate],4,QL - 30 day(s)
ZINECARD SOLR 250 MG [dexrazoxane hcl],2,MB
ZINECARD SOLR 500 MG [dexrazoxane hcl],2,MB
zoledronic acid conc 4 mg/5ml,1,MB
zoledronic acid soln 5 mg/100ml,1,MB
CERVIDIL INST 10 MG [dinoprostone],2,
HEMABATE SOLN 250 MCG/ML [carboprost tromethamine],2,MB
methylergonovine maleate soln 0.2 mg/ml,1,MB
methylergonovine maleate tabs 0.2 mg,1,
MIFEPREX TABS 200 MG [mifepristone],2,
OXYTOCIN SOLN 10 UNIT/ML [oxytocin],1,MB
PREPIDIL GEL 0.5 MG/3GM [dinoprostone],2,
PROSTIN E2 SUPP 20 MG [dinoprostone],2,
ALOE VERA POWD  [aloe vera (bulk)],2,
ALPROSTADIL POWD  [alprostadil (bulk)],2,
ATROPINE SULFATE MONOHYDRATE POW MONOHYDT [atropine sulfate monohydrate],2,
BACLOFEN POWD  [baclofen],2,
"BACTERIOSTATIC WATER(BENZ ALC) SOLN  [water for inject, bacteriostatic benzyl alcohol]",2,MB
BIOTIN-D POWD  [biotin (bulk)],2,
BORIC ACID POWD  [boric acid (bulk)],2,
CANTHARIDIN POW          [cantharidin],2,
CARBAMAZEPINE POWD  [carbamazepine],2,
CHLOROFORM SOL          [chloroform],2,
CHLORPROMAZINE HCL POW HCL [chlorpromazine hcl],2,
CHOLESTEROL POWD  [cholesterol],2,
CLINDAMYCIN HCL POWD  [clindamycin hcl (bulk)],2,
CLOBETASOL PROPIONATE POW PROPIONA [clobetasol propionate],2,
CLONIDINE HCL POWD  [clonidine hcl],2,
CLOTRIMAZOLE CRYS  [clotrimazole (topical)],2,
CLOTRIMAZOLE POWD  [clotrimazole (topical)],2,
COAL TAR SOLN 20 % [coal tar (crude)],2,
COLLODION FLEXIBLE LIQD  [collodion flexible],2,
CYSTEAMINE HCL POWD  [cysteamine hcl (bulk)],2,
DEXAMETHASONE POWD  [dexamethasone (bulk)],2,
DILTIAZEM HCL POWD  [diltiazem hcl (bulk)],2,
ESTRADIOL POW          [estradiol],2,
GABAPENTIN POWD  [gabapentin (bulk)],2,
GLYCERIN LIQD  [glycerin (bulk)],2,
GLYCOPYRROLATE POWD  [glycopyrrolate (bulk)],2,
HALOPERIDOL POWD  [haloperidol (bulk)],2,
HYDROCORTISONE POWD  [hydrocortisone (topical)],2,
HYDROPHILIC OINT  [hydrophilic ointment],2,
HYDROXOCOBALAMIN POW [hydroxocobalamin (bulk)],2,
HYDROXYPROGESTERONE CAPROATE POWD [hydroxyprogesterone caproate (bulk)],2,
INDOMETHACIN POWD  [indomethacin],2,
ISOSORBIDE POWD  [isosorbide (bulk)],2,
KETAMINE HCL POWD  [ketamine hcl (bulk)],2,
KETOPROFEN POWD  [ketoprofen (bulk)],2,
L-ARGININE POWD  [arginine],2,
L-CITRULLINE POWD  [citrulline (bulk)],2,
L-ISOLEUCINE POWD  [isoleucine],2,
L-PROLINE POWD  [proline],2,
L-VALINE POWD  [valine],2,
LACTIC ACID SOLN  [lactic acid (bulk)],2,
LACTOSE MONOHYDRATE POWD  [lactose monohydrate],2,
LACTOSE POWD  [lactose],2,
LIDOCAINE HCL POWD  [lidocaine hcl (bulk)],2,
METHADONE HCL POWD  [methadone hcl],2,
METOCLOPRAMIDE HCL MONOHYDRATE POWD [metoclopramide hcl monohydrate],2,
METRONIDAZOLE POWD  [metronidazole (bulk)],2,
MORPHINE SULFATE POWD  [morphine sulfate],2,
NEOMYCIN SULFATE POWD  [neomycin sulfate (topical)],2,
PAPAVERINE HCL POWD  [papaverine hcl],2,
PHENOBARBITAL POWD  [phenobarbital],2,
PHENTOLAMINE MESYLATE POWD  [phentolamine mesylate (bulk)],2,
PLURONIC F127 GEL 20 % [pluronic f127 base],2,
PODOPHYLLUM RESIN POWD  [podophyllum resin],2,
POLYETHYLENE GLYCOL 400 LIQD  [polyethylene glycol 400],2,
POLYETHYLENE GLYCOL 8000 POWD  [polyethylene glycol 8000],2,
PROGESTERONE MICRONIZED POWD [progesterone micronized (bulk)],2,
PROGESTERONE WETTABLE POWD  [progesterone (bulk)],2,
PROPYLENE GLYCOL LIQD  [propylene glycol (bulk)],2,
QUINACRINE HCL POWD  [quinacrine hcl],2,
SALICYLIC ACID POWD  [salicylic acid (bulk)],2,
SODIUM BENZOATE POWD  [sodium benzoate],2,
SORBITOL SOLN 70 % [sorbitol],2,
SQUARIC ACID DIBUTYLESTER POW DIBUTYLS [squaric acid dibutylester],2,
"STERILE WATER FOR INJECTION SOLN  [water for injection, sterile]",1,MB
SULFUR PRECIPITATED POWD  [sulfur (bulk)],2,
TESTOSTERONE PROPIONATE POWD [testosterone propionate (bulk)],2,
THYMOL CRYS  [thymol],2,
TRANEXAMIC ACID POWD  [tranexamic acid (bulk)],2,
TRIAMCINOLONE ACETONIDE POWD [triamcinolone acetonide (topical)],2,
UREA POWD  [urea (bulk)],2,
VERAPAMIL HCL POWD  [verapamil hcl],2,
ZINC SULFATE GRAN  [zinc sulfate],2,
ZINC SULFATE HEPTAHYDRATE POWD  [zinc sulfate],2,
ZINC SULFATE MONOHYDRATE POWD  [zinc sulfate],2,
ADVAIR HFA AERO 115-21 MCG/ACT [fluticasone- salmeterol],2,
ADVAIR HFA AERO 230-21 MCG/ACT [fluticasone- salmeterol],2,
ADVAIR HFA AERO 45-21 MCG/ACT [fluticasone- salmeterol],2,
AEROSPAN AERS 80 MCG/ACT [flunisolide hfa],2,
ALVESCO AERS 160 MCG/ACT [ciclesonide],2,
ALVESCO AERS 80 MCG/ACT [ciclesonide],2,
COMBIVENT RESPIMAT AERS 20-100 MCG/ACT [ipratropium-albuterol],2,
cromolyn sodium conc 100 mg/5ml,1,
cromolyn sodium nebu 20 mg/2ml,1,
montelukast sodium chew 4 mg,1,
montelukast sodium chew 5 mg,1,
montelukast sodium pack 4 mg,1,
montelukast sodium tabs 10 mg,1,
benzonatate caps 100 mg,1,
CHERATUSSIN AC SYRP 100-10 MG/5ML [guaifenesin-codeine],1,
hydrocodone-homatropine syrp 5-1.5 mg/5ml,1,
PHENYLHISTINE DH LIQD 30-2-10 MG/5ML [pseudoeph-chlorphen w/ cod],2,
promethazine-codeine soln 6.25-10 mg/5ml,1,
promethazine-dm soln 6.25-15 mg/5ml,1,
promethazine-dm syrp 6.25-15 mg/5ml,1,
[Hydrocodone W/ Homatropine] TUSSIGON TABS 5-1.5 MG,1,
phenylephrine-chlorphen-dm liqd,1,
VIRTUSSIN DAC SOLN 30-10-100 MG/5ML [pseudoephedrine w/ codeine-gg],1,
SODIUM CHLORIDE NEBU 0.9 % [sodium chloride (inhalant)],1,
SODIUM CHLORIDE NEBU 10 % [sodium chloride (inhalant)],1,
SODIUM CHLORIDE NEBU 3 % [sodium chloride (inhalant)],1,
SODIUM CHLORIDE NEBU 7 % [sodium chloride (inhalant)],1,
CUROSURF SUSP 120 MG/1.5ML [poractant alfa],2,MB
CUROSURF SUSP 240 MG/3ML [poractant alfa],2,MB
SURVANTA SUSP 25-0.9 MG/ML-% [beractant in nacl],2,MB
ARALAST NP SOLR 500 MG [alpha1-proteinase inhibitor (human)],4,"QL - 30 day(s),MB"
DALIRESP TABS 500 MCG [roflumilast],2,
KALYDECO PACK 25 MG [ivacaftor],2,QL - 30 day(s)
OFEV CAPS 100 MG [nintedanib esylate],4,
OFEV CAPS 150 MG [nintedanib esylate],4,
ORKAMBI PACK 100-125 MG [lumacaftor-ivacaftor],4,QL - 30 day(s)
ORKAMBI PACK 150-188 MG [lumacaftor-ivacaftor],4,QL - 30 day(s)
ORKAMBI TABS 100-125 MG [lumacaftor-ivacaftor],4,QL - 30 day(s)
ORKAMBI TABS 200-125 MG [lumacaftor-ivacaftor],4,
SYMDEKO TBPK 100-150 & 150 MG [tezacaftor- ivacaftor],4,QL - 30 day(s)
SYMDEKO TBPK 50-75 & 75 MG [tezacaftor-ivacaftor],4,
TRIKAFTA TBPK 100-50-75 & 150 MG [elexacaftor- tezacaftor-ivacaftor],2,QL - 30 day(s)
XOLAIR SOLR 150 MG [omalizumab],4,"QL - 30 day(s),LD"
XOLAIR SOSY 150 MG/ML [omalizumab],4,QL - 30 day(s)
XOLAIR SOSY 75 MG/0.5ML [omalizumab],4,QL - 30 day(s)
OPSUMIT TABS 10 MG [macitentan],4,"QL - 30 day(s),LD"
TRACLEER TBSO 32 MG [bosentan],4,QL - 30 day(s)
ANTIVENIN LATRODECTUS MACTANS KIT [antivenin latrodectus mactans],2,MB
CARIMUNE NF SOLR 12 GM [immune globulin (human) iv],2,MB
CARIMUNE NF SOLR 6 GM [immune globulin (human) iv],2,MB
CROFAB SOLR  [crotalidae polyvalent immune fab (ovine)],2,MB
CYTOGAM INJ 50 MG/ML [cytomegalovirus immune globulin (human)],2,MB
DIGIFAB SOLR 40 MG [digoxin immune fab],2,MB
FLEBOGAMMA DIF SOLN 0.5 GM/10ML [immune globulin (human) iv],2,MB
FLEBOGAMMA DIF SOLN 2.5 GM/50ML [immune globulin (human) iv],2,MB
FLEBOGAMMA DIF SOLN 20 GM/400ML [immune globulin (human) iv],2,MB
FLEBOGAMMA DIF SOLN 5 GM/50ML [immune globulin (human) iv],2,MB
GAMASTAN S/D INJ  [immune globulin (human) im],2,MB
GAMMAGARD S/D LESS IGA SOLR 10 GM [immune globulin (human) iv],2,MB
GAMMAGARD S/D LESS IGA SOLR 5 GM [immune globulin (human) iv],2,MB
GAMMAGARD SOLN 1 GM/10ML [immune globulin (human) iv or subcutaneous],2,MB
GAMMAGARD SOLN 30 GM/300ML [immune globulin (human) iv or subcutaneous],2,MB
GAMMAKED SOLN 1 GM/10ML [immune globulin (human) iv or subcutaneous],2,MB
GAMMAKED SOLN 10 GM/100ML [immune globulin (human) iv or subcutaneous],2,MB
GAMMAKED SOLN 2.5 GM/25ML [immune globulin (human) iv or subcutaneous],2,MB
GAMMAKED SOLN 20 GM/200ML [immune globulin (human) iv or subcutaneous],2,MB
GAMMAKED SOLN 5 GM/50ML [immune globulin (human) iv or subcutaneous],2,MB
GAMMAPLEX SOLN 10 GM/200ML [immune globulin (human) iv],2,MB
GAMMAPLEX SOLN 20 GM/400ML [immune globulin (human) iv],2,MB
GAMMAPLEX SOLN 5 GM/100ML [immune globulin (human) iv],2,MB
GAMUNEX-C SOLN 1 GM/10ML [immune globulin (human) iv or subcutaneous],2,MB
GAMUNEX-C SOLN 10 GM/100ML [immune globulin (human) iv or subcutaneous],2,MB
GAMUNEX-C SOLN 2.5 GM/25ML [immune globulin (human) iv or subcutaneous],2,MB
GAMUNEX-C SOLN 20 GM/200ML [immune globulin,2,MB
GAMUNEX-C SOLN 5 GM/50ML [immune globulin (human) iv or subcutaneous],2,MB
HIZENTRA SOLN 1 GM/5ML [immune globulin (human) subcutaneous],4,QL - 30 day(s)
HIZENTRA SOLN 10 GM/50ML [immune globulin (human) subcutaneous],4,QL - 30 day(s)
HIZENTRA SOLN 2 GM/10ML [immune globulin (human) subcutaneous],4,QL - 30 day(s)
HIZENTRA SOLN 4 GM/20ML [immune globulin (human) subcutaneous],4,QL - 30 day(s)
HYPERRAB S/D SOLN 300 UNIT/2ML [rabies immune globulin (human)],2,MB
HYPERRAB SOLN 300 UNIT/ML [rabies immune globulin (human)],2,MB
HYPERTET S/D INJ 250 UNIT/ML [tetanus immune globulin (human)],2,MB
HYQVIA KIT 10 GM/100ML [immune globulin (human)-hyaluronidase (human recombinant)],4,QL - 30 day(s)
HYQVIA KIT 2.5 GM/25ML [immune globulin (human)- hyaluronidase (human recombinant)],4,QL - 30 day(s)
HYQVIA KIT 20 GM/200ML [immune globulin (human)-hyaluronidase (human recombinant)],4,QL - 30 day(s)
HYQVIA KIT 30 GM/300ML [immune globulin (human)-hyaluronidase (human recombinant)],4,QL - 30 day(s)
HYQVIA KIT 5 GM/50ML [immune globulin (human)- hyaluronidase (human recombinant)],4,QL - 30 day(s)
MICRHOGAM ULTRA-FILTERED PLUS SOSY 250 UNIT [rho d immune globulin (human)],2,MB
NABI-HB SOLN  [hepatitis b immune globulin (human)],2,MB
OCTAGAM SOLN 1 GM/20ML [immune globulin (human) iv],2,MB
OCTAGAM SOLN 2.5 GM/50ML [immune globulin (human) iv],2,MB
OCTAGAM SOLN 25 GM/500ML [immune globulin (human) iv],2,MB
