Prescription Drug Name,Drug Tier,Coverage Requirements and Limits
CURITY SPNG COUNTER BAG STRIPS,Tier 2,
DISPOSABLE PAPER MOUTHPIECE,Tier 2,
ERAPID NEBULIZER HANDSET,Tier 2,
EXPIRATORY MOUTHPIECE,Tier 2,
"FACE SPLASH SHIELD, FULL",Tier 2,
"FACE SPLASH SHIELD, SHORT",Tier 2,
FILTER PAD,Tier 2,
FILTERED MOUTHPIECE ATTACHMENT,Tier 2,
FILTERS REPLACEMENT,Tier 2,
INNOSPIRE REPLACEMENT FILTER,Tier 2,
INSPIRATION ELITE FILTER,Tier 2,
MASK VORTEX BABY WHIRL DUCK,Tier 2,
MASK VORTEX SPINNER THE DUCK,Tier 2,
MICRO ELITE REPLACEMENT FILTER,Tier 2,
MINI ELITE FILTER REPLACEMENT,Tier 2,
MOUTHPIECE REUSABLE MW,Tier 2,
NOSE CLIP,Tier 2,
PARI BABY CONV KIT - SIZE 1 KIT,Tier 2,
PARI BABY CONV KIT - SIZE 2 KIT,Tier 2,
PARI BABY CONV KIT - SIZE 3 KIT,Tier 2,
PARI BABY CONVERSION PACK 1,Tier 2,
PARI BABY CONVERSION PACK 2,Tier 2,
PARI LC FILTER WITH VALVE SET,Tier 2,
PARI LC MASK SET,Tier 2,
PARI TREK S PORTABLE PWR KIT,Tier 2,
PEDIATRIC AEROSOL MASK,Tier 2,
PEDIATRIC MOUTHPIECES,Tier 2,
PEDIATRIC-SMALL MOUTH ADAPTOR,Tier 2,
PILLOW MASK CHILD,Tier 2,
PILLOW MASK PEDIATRIC,Tier 2,
PRONEB ULTRA FILTER ASSEMBLY,Tier 2,
PRONEB ULTRA FILTER SET,Tier 2,
PRONEB ULTRA II FILTER ASSEM,Tier 2,
REPLACEMENT J-4 CANNULA,Tier 2,
REUSABLE NEBULIZER KIT KIT,Tier 2,
RUBBER MOUTHPIECE,Tier 2,
SAMI THE SEAL FILTER,Tier 2,
SAMI THE SEAL MASK,Tier 2,
SIDESTREAM ADULT FACE MASK,Tier 2,
SIDESTREAM MASK,Tier 2,
SILICONE MASK,Tier 2,
SMARTMASK KIDS,Tier 2,
SOOTHENEB NBL100 ADULT MASK,Tier 2,
SOOTHENEB NBL100 CHILD MASK,Tier 2,
SOOTHENEB NBL100 MED CUP,Tier 2,
SOOTHENEB NBL100 MESH CAP,Tier 2,
SPLASH SHIELD FLEX,Tier 2,
WING TIP TUBING,Tier 2,
"1ST TIER UNILET COMFORTOUCH 28 GAUGE, 30 GAUGE",Tier 1,
ACCU-CHEK FASTCLIX LANCET DRUM,Tier 1,
ACCU-CHEK MULTICLIX LANCET,Tier 1,
ACCU-CHEK SAFE-T-PRO 23 GAUGE,Tier 1,
ACCU-CHEK SAFE-T-PRO PLUS 23 GAUGE,Tier 1,
ACCU-CHEK SOFTCLIX LANCETS,Tier 1,
"ACTI-LANCE LANCETS 17 GAUGE, 23 GAUGE, 28 GAUGE",Tier 1,
"ADVANCED TRAVEL LANCETS 28 GAUGE, 30 GAUGE",Tier 1,
"ADVOCATE LANCET 26 GAUGE, 30 GAUGE",Tier 1,
ALTERNATE SITE LANCET 26 GAUGE,Tier 1,
"ASSURE HAEMOLANCE PLUS 1.2 MM, 18 GAUGE, 21 GAUGE, 25 GAUGE, 28 GAUGE",Tier 1,
"ASSURE LANCE 25 GAUGE, 28 GAUGE",Tier 1,
"ASSURE LANCE PLUS 21 GAUGE, 25 GAUGE, 30 GAUGE",Tier 1,
"BD MICROTAINER LANCET 1.5 X 2 MM, 21 GAUGE, 30 GAUGE",Tier 1,
BD ULTRA FINE LANCETS 33 GAUGE,Tier 1,
BD ULTRA-FINE II LANCETS 30 GAUGE,Tier 1,
"BULLSEYE MINI SAFETY LANCETS 21 GAUGE, 25 GAUGE, 28 GAUGE",Tier 1,
CAREONE THIN LANCET,Tier 1,
CAREONE ULTRA THIN LANCET,Tier 1,
CARESENS LANCETS 30 GAUGE,Tier 1,
"CARETOUCH SAFETY LANCETS 26 GAUGE, 28 GAUGE",Tier 1,
"CARETOUCH TWIST LANCET 28 GAUGE, 30 GAUGE, 33 GAUGE",Tier 1,
CLEVER CHEK LANCETS 30 GAUGE,Tier 1,
COAGUCHEK LANCETS,Tier 1,
COLOR LANCETS 21 GAUGE,Tier 1,
"COMFORT EZ LANCETS 21 GAUGE, 23 GAUGE, 28 GAUGE",Tier 1,
COMFORT LANCETS,Tier 1,
DROPLET LANCETS 30 GAUGE,Tier 1,
EASY COMFORT LANCETS 30 GAUGE,Tier 1,
"EASY TOUCH LANCETS 26 GAUGE, 28 GAUGE, 30 GAUGE, 32 GAUGE",Tier 1,
"EASY TOUCH SAFETY LANCETS 21 GAUGE, 23 GAUGE, 26 GAUGE, 28 GAUGE, 30 GAUGE, 32 GAUGE",Tier 1,
"EASY TOUCH TWIST LANCETS 26 GAUGE, 28 GAUGE, 30 GAUGE, 32 GAUGE, 33 GAUGE",Tier 1,
EASY TWIST AND CAP LANCETS 28 GAUGE,Tier 1,
EMBRACE LANCETS 30 GAUGE,Tier 1,
"E-Z JECT LANCETS  , 26 GAUGE, 30 GAUGE, 32 GAUGE, 33 GAUGE",Tier 1,
E-Z JECT THIN LANCETS 28 GAUGE,Tier 1,
EZ SMART LANCETS 28 GAUGE,Tier 1,
"FIFTY50 SAFETY SEAL LANCETS 30 GAUGE, 32 GAUGE",Tier 1,
FINE 30 UNIVERSAL LANCETS 30 GAUGE,Tier 1,
FINGERSTIX LANCETS,Tier 1,
FORACARE LANCETS 30 GAUGE,Tier 1,
FREESTYLE LANCETS 28 GAUGE,Tier 1,
FREESTYLE UNISTIK 2,Tier 1,
"GLUCOCOM LANCETS 28 GAUGE, 30 GAUGE, 33 GAUGE",Tier 1,
HEALTHY ACCENTS UNILET LANCET 30 GAUGE,Tier 1,
INCONTROL SUPER THIN LANCETS 30 GAUGE,Tier 1,
INCONTROL ULTRA THIN LANCETS 28 GAUGE,Tier 1,
"INJECT EASE LANCETS 28 GAUGE, 30 GAUGE",Tier 1,
INVACARE LANCETS 30 GAUGE,Tier 1,
lancets(Accu-Chek Fastclix Lancet Drum),Tier 1,
lancets 21 gauge(Assure Haemolance Plus),Tier 1,
lancets 26 gauge(Advocate Lancet),Tier 1,
"lancets 28 gauge, 30 gauge(1st Tier Unilet ComforTouch)",Tier 1,
lancets 33 gauge(BD Ultra Fine Lancets),Tier 1,
"LANCETS, SUPER THIN",Tier 1,
"LANCETS,THIN  , 23 GAUGE, 28 GAUGE",Tier 1,
"LANCETS,ULTRA THIN  , 26 GAUGE",Tier 1,
"LITE TOUCH LANCETS 28 GAUGE, 30 GAUGE, 33 GAUGE",Tier 1,
MEDISENSE THIN LANCETS 28 GAUGE,Tier 1,
"MEDLANCE PLUS LANCETS 21 GAUGE, 25 GAUGE, 30 GAUGE",Tier 1,
MEDLANCE PLUS SPECIAL BLADE 0.8 X 2 MM,Tier 1,
MICRO THIN LANCETS 33 GAUGE,Tier 1,
MICROLET LANCET,Tier 1,
MONOLET LANCETS 21 GAUGE,Tier 1,
MONOLET THIN LANCETS 28 GAUGE,Tier 1,
MYGLUCOHEALTH LANCETS 30 GAUGE,Tier 1,
"NOVA SAFETY LANCETS 23 GAUGE, 28 GAUGE",Tier 1,
NOVA SUREFLEX LANCETS,Tier 1,
ON CALL LANCET 30 GAUGE,Tier 1,
ON CALL PLUS LANCET 30 GAUGE,Tier 1,
"ONETOUCH DELICA LANCETS 30 GAUGE, 33 GAUGE",Tier 1,
"ONETOUCH DELICA PLUS LANCET 30 GAUGE, 33 GAUGE",Tier 1,
ONETOUCH SURESOFT LANCING DEV 28 GAUGE,Tier 1,
ONETOUCH ULTRASOFT LANCETS,Tier 1,
ON-THE-GO LANCETS 30 GAUGE,Tier 1,
"PIP LANCET 28 GAUGE, 30 GAUGE",Tier 1,
"PRESSURE ACTIVATED LANCETS 21 GAUGE, 28 GAUGE",Tier 1,
"PRO COMFORT LANCET 30 GAUGE, 31 GAUGE",Tier 1,
"PRODIGY LANCETS 26 GAUGE, 28 GAUGE",Tier 1,
PRODIGY TWIST TOP LANCET 28 GAUGE,Tier 1,
"PUSH BUTTON SAFETY LANCETS 21 GAUGE, 28 GAUGE",Tier 1,
"READYLANCE SAFETY LANCETS 21 GAUGE, 23 GAUGE, 26 GAUGE, 28 GAUGE, 30 GAUGE",Tier 1,
"RELIAMED LANCET 23 GAUGE, 28 GAUGE, 30 GAUGE",Tier 1,
"RELIAMED SAFETY SEAL LANCETS 28 GAUGE, 30 GAUGE",Tier 1,
RELIAMED TWIST AND CAP LANCET 28 GAUGE,Tier 1,
RELION THIN LANCETS 26 GAUGE,Tier 1,
RELION ULTRA THIN PLUS LANCETS,Tier 1,
RIGHTEST GL300 LANCETS 30 GAUGE,Tier 1,
"SAFETY LANCETS 21 GAUGE, 26 GAUGE, 28 GAUGE",Tier 1,
"SAFETY SEAL LANCETS 28 GAUGE, 30 GAUGE",Tier 1,
SAFETY-LET LANCETS 30 GAUGE,Tier 1,
SINGLE-LET,Tier 1,
"SMART SENSE LANCETS 21 GAUGE, 26 GAUGE, 33 GAUGE",Tier 1,
SMARTEST LANCET,Tier 1,
SOFT TOUCH LANCETS,Tier 1,
"SOLUS V2 LANCETS 28 GAUGE, 30 GAUGE",Tier 1,
"STERILANCE TL 30 GAUGE, 32 GAUGE",Tier 1,
"SUPER THIN LANCETS  , 28 GAUGE, 30 GAUGE",Tier 1,
"SURE COMFORT LANCETS 18 GAUGE, 21 GAUGE, 23 GAUGE, 28 GAUGE, 30 GAUGE",Tier 1,
"SURE-LANCE  , 26 GAUGE, 28 GAUGE",Tier 1,
SURE-LANCE ULTRA THIN 30 GAUGE,Tier 1,
SURE-TOUCH LANCET,Tier 1,
"TECHLITE LANCETS 25 GAUGE, 28 GAUGE, 30 GAUGE",Tier 1,
TELCARE LANCETS 30 GAUGE,Tier 1,
THIN LANCETS 26 GAUGE,Tier 1,
"TOPCARE UNIVERSAL1 LANCET  , 33 GAUGE",Tier 1,
TRUE COMFORT LANCET 30 GAUGE,Tier 1,
"TRUEPLUS LANCETS 26 GAUGE, 28 GAUGE, 30 GAUGE, 33 GAUGE",Tier 1,
"TWIST LANCETS 30 GAUGE, 32 GAUGE",Tier 1,
ULTILET BASIC LANCETS 30 GAUGE,Tier 1,
"ULTILET CLASSIC LANCETS  , 28 GAUGE, 30 GAUGE, 33 GAUGE",Tier 1,
"ULTILET LANCETS 28 GAUGE, 30 GAUGE, 33 GAUGE",Tier 1,
ULTILET SAFETY LANCETS 23 GAUGE,Tier 1,
ULTRA FINE LANCETS 30 GAUGE,Tier 1,
ULTRA THIN II LANCETS 30 GAUGE,Tier 1,
"ULTRA THIN LANCETS  , 28 GAUGE, 30 GAUGE, 31 GAUGE, 33 GAUGE",Tier 1,
ULTRA THIN PLUS LANCETS 33 GAUGE,Tier 1,
ULTRA TLC LANCETS,Tier 1,
ULTRA-CARE LANCETS 30 GAUGE,Tier 1,
"ULTRALANCE LANCETS 26 GAUGE, 28 GAUGE",Tier 1,
ULTRA-THIN II LANCETS 28 GAUGE,Tier 1,
"UNILET COMFORTOUCH LANCET  , 26 GAUGE",Tier 1,
UNILET EXCELITE II LANCET,Tier 1,
UNILET EXCELITE LANCET,Tier 1,
UNILET GP LANCET,Tier 1,
"UNILET LANCET 28 GAUGE, 33 GAUGE",Tier 1,
UNILET LANCETS 30 GAUGE,Tier 1,
UNILET SUPER THIN LANCETS 30 GAUGE,Tier 1,
UNISTIK 3 COMFORT LANCET,Tier 1,
UNISTIK 3 EXTRA LANCET 21 GAUGE,Tier 1,
UNISTIK 3 GENTLE 30 GAUGE,Tier 1,
UNISTIK 3 LANCETS 21 GAUGE,Tier 1,
UNISTIK 3 NORMAL LANCET 23 GAUGE,Tier 1,
"UNISTIK CZT LANCET 23 GAUGE, 28 GAUGE",Tier 1,
"UNISTIK PRO LANCET 21 GAUGE, 25 GAUGE, 28 GAUGE",Tier 1,
"UNISTIK SAFETY 28 GAUGE, 30 GAUGE",Tier 1,
"UNISTIK TOUCH LANCETS 21 GAUGE, 23 GAUGE, 28 GAUGE, 30 GAUGE",Tier 1,
"UNIVERSAL 1 LANCETS 21 GAUGE, 26 GAUGE, 30 GAUGE, 33 GAUGE",Tier 1,
VIVAGUARD LANCET 30 GAUGE,Tier 1,
ALCOH-GLOVE TOWELETTE 70 %,Tier 1,
ALCOH-WIPE TOWELETTE 70 %,Tier 1,
"ANGIOCATH AUTOGUARD IV CATH INFUSION SET 20 GAUGE X 1""",Tier 2,
"BD ANGIOCATH IV CATHETER INFUSION SET 24 GAUGE X 3/4""",Tier 2,
"BD INSYTE AUTOGUARD INFUSION SET 18 X 1.16 "", 20 GAUGE X 1"", 22 GAUGE X 1"", 24 GAUGE X 3/4""",Tier 2,
"BD SAF-T-INTIMA INFUSION SET 18 GAUGE X 1"", 20 GAUGE X 1"", 22 GAUGE X 3/4"", 24 GAUGE X 3/4""",Tier 2,
"INSYTE IV CATHETER INFUSION SET 14 X 1.75 "", 20 X 1.16 """,Tier 2,
"INTROSYTE AUTOGUARD INFUSION SET 16 GAUGE X 5 FR, 18 GAUGE X 4 FR, 20 GAUGE X 3 FR",Tier 2,
"NEXIVA INFUSION SET 18 X 1 1/4 "", 18 X 1 3/4 "", 20 GAUGE X 1"", 20 X 1 1/4 "", 20 X 1 3/4 "", 22 GAUGE X 1"", 24 GAUGE X 3/4"", 24 X 0.56 """,Tier 2,
SAFELET IV CATHETER INFUSION SET,Tier 2,
"ADVOCATE SYRINGES SYRINGE 0.3 ML 29 GAUGE X 1/2"", 0.3 ML 30 GAUGE X 5/16"", 0.3 ML 31 GAUGE X 5/16"", 0.5 ML 29 GAUGE X 1/2"", 0.5 ML 30 GAUGE X 5/16"", 0.5 ML 31 GAUGE X 5/16"", 1 ML 29 GAUGE X 1/2"", 1 ML 30 GAUGE X 5/16, 1 ML 31 GAUGE X 5/16",Tier 2,
"ASSURE ID INSULIN SAFETY SYRINGE 0.5 ML 29 GAUGE X 1/2"", 1 ML 29 GAUGE X 1/2""",Tier 2,
"BD ECLIPSE LUER-LOK SYRINGE 1 ML 30 GAUGE X 1/2""",Tier 2,
"BD INSULIN SYRINGE HALF UNIT SYRINGE 0.3 ML 31 GAUGE X 5/16""",Tier 2,
"BD INSULIN SYRINGE MICRO-FINE SYRINGE 1 ML 28 GAUGE X 1/2""",Tier 2,
"BD INSULIN SYRINGE SAFETY-LOK SYRINGE 1 ML 29 GAUGE X 1/2""",Tier 2,
BD INSULIN SYRINGE SLIP TIP SYRINGE 1 ML,Tier 2,
"BD INSULIN SYRINGE SYRINGE 0.3 ML 29 GAUGE X 1/2"", 0.5 ML 29 GAUGE X 1/2"", 1 ML 25 GAUGE X 5/8"", 1 ML 25 X 1"", 1 ML 26 X 1/2"", 1 ML 27 GAUGE X 1/2"", 1 ML 28 GAUGE X 1/2"", 1 ML 29 GAUGE X 1/2""",Tier 2,
"BD INSULIN SYRINGE U-500 SYRINGE 1/2 ML 31 GAUGE X 15/64""",Tier 2,
"BD INSULIN SYRINGE ULTRA-FINE SYRINGE 0.3 ML 30 GAUGE X 1/2"", 0.3 ML 31 GAUGE X 5/16"", 0.5 ML 30 GAUGE X 1/2"", 0.5 ML 31 GAUGE X 5/16"", 1 ML 30 GAUGE X 1/2"", 1 ML 31 GAUGE X 5/16",Tier 2,
"BD LO-DOSE MICRO-FINE IV SYRINGE 1/2 ML 28 GAUGE X 1/2""",Tier 2,
"BD LO-DOSE ULTRA-FINE SYRINGE 0.5 ML 29 GAUGE X 1/2""",Tier 2,
"BD SAFETYGLIDE INSULIN SYRINGE SYRINGE 0.3 ML 29 GAUGE X 1/2"", 0.3 ML 31 GAUGE X 15/64"", 0.3 ML 31 GAUGE X 5/16"", 0.5 ML 30 GAUGE X 5/16"", 0.5 ML 31 GAUGE X 15/64"", 1 ML 29 GAUGE X 1/2"", 1 ML 31 GAUGE X 15/64""",Tier 2,
"BD SAFETYGLIDE SYRINGE SYRINGE 1 ML 27 GAUGE X 5/8""",Tier 2,
"BD VEO INSULIN SYR HALF UNIT SYRINGE 0.3 ML 31 GAUGE X 15/64""",Tier 2,
"BD VEO INSULIN SYRINGE UF SYRINGE 0.3 ML 31 GAUGE X 15/64"", 1 ML 31 GAUGE X 15/64"", 1/2 ML 31 GAUGE X 15/64""",Tier 2,
"CARETOUCH INSULIN SYRINGE SYRINGE 0.3 ML 31 GAUGE X 5/16"", 0.5 ML 30 GAUGE X 5/16"", 0.5 ML 31 GAUGE X 5/16"", 1 ML 28 X 5/16"", 1 ML 29 GAUGE X 5/16, 1 ML 30 GAUGE X 5/16, 1 ML 31 GAUGE X 5/16",Tier 2,
"COMFORT EZ INSULIN SYRINGE SYRINGE 0.3 ML 29 GAUGE X 1/2"", 0.3 ML 30 GAUGE X 1/2"", 0.3 ML 30 GAUGE X 5/16"", 0.3 ML 31 GAUGE X 5/16"", 0.5 ML 29 GAUGE X 1/2"", 0.5 ML 30 GAUGE X 1/2"", 0.5 ML 30 GAUGE X 5/16"", 0.5 ML 31 GAUGE X 5/16"", 1 ML 28 GAUGE X 1/2"", 1 ML 29 GAUGE X 1/2"", 1 ML 30 GAUGE X 1/2"", 1 ML 30 GAUGE X 5/16, 1 ML 31 GAUGE X 5/16, 1/2 ML 28 GAUGE X 1/2""",Tier 2,
"DROPLET INSULIN SYR HALF UNIT SYRINGE 0.5 ML 29 GAUGE X 1/2"", 0.5 ML 30 GAUGE X 1/2"", 0.5 ML 30 GAUGE X 5/16"", 0.5 ML 31 GAUGE X 15/64"", 0.5 ML 31 GAUGE X 5/16"", 0.5ML 30 GAUGE X 15/64""",Tier 2,
"DROPLET INSULIN SYRINGE SYRINGE 0.3 ML 29 GAUGE X 1/2"", 0.3 ML 30 GAUGE X 1/2"", 0.3 ML 30 GAUGE X 15/64"", 0.3 ML 30 GAUGE X 5/16"", 0.3 ML 31 GAUGE X 15/64"", 0.3 ML 31 GAUGE X 5/16"", 1 ML 29 GAUGE X 1/2"", 1 ML 30 GAUGE X 1/2"", 1 ML 30 GAUGE X 15/64"", 1 ML 30 GAUGE X 5/16, 1 ML 31 GAUGE X 15/64"", 1 ML 31 GAUGE X 5/16",Tier 2,
"EASY COMFORT INSULIN SYRINGE SYRINGE 0.3 ML 30 GAUGE X 5/16"", 0.5 ML 30 GAUGE X 1/2"", 0.5 ML 30 GAUGE X 5/16"", 0.5 ML 31 GAUGE X 5/16"", 1 ML 30 GAUGE X 1/2"", 1 ML 30 GAUGE X 5/16, 1 ML 31 GAUGE X 5/16",Tier 2,
"EASY GLIDE INSULIN SYRINGE SYRINGE 0.3 ML 31 GAUGE X 15/64"", 1 ML 31 GAUGE X 15/64"", 1/2 ML 31 GAUGE X 15/64""",Tier 2,
"EASY TOUCH FLIPLOCK INSULIN SYRINGE 1 ML 29 GAUGE X 1/2"", 1 ML 30 GAUGE X 1/2"", 1 ML 30 GAUGE X 5/16"", 1 ML 31 GAUGE X 5/16""",Tier 2,
"EASY TOUCH INSULIN SAFETY SYR SYRINGE 0.5 ML 29 GAUGE X 1/2"", 0.5 ML 30 GAUGE X 5/16"", 1 ML 29 GAUGE X 1/2"", 1 ML 30 GAUGE X 1/2""",Tier 2,
"EASY TOUCH INSULIN SYRINGE SYRINGE 0.3 ML 30 GAUGE X 1/2"", 0.3 ML 30 GAUGE X 5/16"", 0.3 ML 31 GAUGE X 5/16"", 0.5 ML 29 GAUGE X 1/2"", 0.5 ML 30 GAUGE X 1/2"", 0.5 ML 30 GAUGE X 5/16"", 0.5 ML 31 GAUGE X 5/16"", 1 ML 27 GAUGE X 1/2"", 1 ML 28 GAUGE X 1/2"", 1 ML 29 GAUGE X 1/2"", 1 ML 30 GAUGE X 1/2"", 1 ML 30 GAUGE X 5/16, 1 ML 31 GAUGE X 5/16, 1/2 ML 27 GAUGE X 1/2"", 1/2 ML 28 GAUGE X 1/2""",Tier 2,
EASY TOUCH LUER LOCK INSULIN SYRINGE 1 ML,Tier 2,
"EASY TOUCH SHEATHLOCK INSULIN SYRINGE 1 ML 29 GAUGE X 1/2"", 1 ML 30 GAUGE X 1/2"", 1 ML 30 GAUGE X 5/16"", 1 ML 31 GAUGE X 5/16""",Tier 2,
EASY TOUCH UNI-SLIP SYRINGE 1 ML,Tier 2,
"EXEL INSULIN SYRINGE 0.3 ML 29 GAUGE X 1/2"", 0.5 ML 30 GAUGE X 5/16"", 1 ML 30 GAUGE X 5/16, 1/2 ML 28 GAUGE X 1/2""",Tier 2,
"FREESTYLE PRECISION SYRINGE 0.5 ML 30 GAUGE X 5/16"", 0.5 ML 31 GAUGE X 5/16"", 1 ML 30 GAUGE X 5/16, 1 ML 31 GAUGE X 5/16",Tier 2,
"HEALTHWISE INSULIN SYRINGE SYRINGE 0.3 ML 30 GAUGE X 5/16"", 0.3 ML 31 GAUGE X 5/16"", 0.5 ML 30 GAUGE X 5/16"", 0.5 ML 31 GAUGE X 5/16"", 1 ML 30 GAUGE X 5/16, 1 ML 31 GAUGE X 5/16",Tier 2,
"insulin syr/ndl u100 half mark syringe 0.3 ml(UltiCare Insulin Syr Half 31 gauge x 1/4""Unit)",Tier 2,
"INSULIN SYRINGE MICROFINE SYRINGE 1 ML 27 GAUGE X 5/8"", 1/2 ML 28 GAUGE X 1/2""",Tier 2,
insulin syringe needleless syringe 1 ml(BD Insulin Syringe Slip Tip),Tier 2,
"INSULIN SYRINGE SYRINGE 0.5 ML 29 GAUGE X 1/2"", 1 ML 29 GAUGE X 1/2""",Tier 2,
insulin syringe-needle u-100 syringe 0.3 ml 29(Ultilet Insulin Syringe) gauge,Tier 2,
"insulin syringe-needle u-100 syringe 0.3 ml 29(Advocate Syringes) gauge x 1/2"", 0.3 ml 30 gauge x 5/16"", 0.3 ml 31 gauge x 5/16"", 0.5 ml 29 gauge x 1/2"", 0.5 ml 30 gauge x 5/16"", 0.5 ml 31 gauge x 5/16"", 1 ml 29 gauge x 1/2"", 1 ml 30 gauge x 5/16, 1 ml 31 gauge x 5/16",Tier 2,
insulin syringe-needle u-100 syringe 0.3 ml 30(Ultra Comfort Insulin Syringe),Tier 2,
"insulin syringe-needle u-100 syringe 0.3 ml 30(BD Insulin Syringe Ultra- gauge x 1/2"", 0.5 ml 30 gauge x 1/2""Fine)",Tier 2,
"insulin syringe-needle u-100 syringe 0.3 ml 31(Sure Comfort Insulin gauge x 1/4"", 1 ml 31 gauge x 1/4"", 1/2 ml 31Syringe) gauge x 1/4""",Tier 2,
"insulin syringe-needle u-100 syringe 0.3 ml 31(BD Veo Insulin Syringe gauge x 15/64"", 1 ml 31 gauge x 15/64"", 1/2UF) ml 31 gauge x 15/64""",Tier 2,
"insulin syringe-needle u-100 syringe 1 ml 27(BD Insulin Syringe) gauge x 1/2"", 1 ml 28 gauge x 1/2""",Tier 2,
"insulin syringe-needle u-100 syringe 1 ml 28(Lite Touch Insulin gauge, 1 ml 30 gauge x 7/16"", 1/2 ml 28Syringe) gauge, 1/2 ml 29 , 1/2 ml 30 gauge",Tier 2,
"insulin syringe-needle u-100 syringe 1 ml 29 gauge x 7/16""",Tier 2,
"insulin syringe-needle u-100 syringe 1 ml 30(BD Eclipse Luer-Lok) gauge x 1/2""",Tier 2,
"insulin syringe-needle u-100 syringe 1 ml 30(Thinpro Insulin Syringe) gauge x 3/8""",Tier 2,
"insulin syringe-needle u-100 syringe 1/2 ml 27(Easy Touch Insulin gauge x 1/2""Syringe)",Tier 2,
"insulin syringe-needle u-100 syringe 1/2 ml 28(BD Lo-Dose Micro-Fine gauge x 1/2""IV)",Tier 2,
"LITE TOUCH INSULIN SYRINGE SYRINGE 0.3 ML 29 GAUGE X 1/2"", 0.3 ML 30 GAUGE X 5/16"", 0.3 ML 31 GAUGE X 5/16"", 0.5 ML 29 GAUGE X 1/2"", 0.5 ML 30 GAUGE X 5/16"", 0.5 ML 31 GAUGE X 5/16"", 1 ML 28 GAUGE, 1 ML 28 GAUGE X 1/2"", 1 ML 29 GAUGE, 1 ML 29 GAUGE X 1/2"", 1 ML 30 GAUGE X 5/16, 1 ML 30 GAUGE X 7/16"", 1 ML 31 GAUGE X 5/16, 1/2 ML 28 GAUGE, 1/2 ML 28 GAUGE X 1/2"", 1/2 ML 29 , 1/2 ML 30 GAUGE",Tier 2,
"MAGELLAN INSULIN SAFETY SYRNG SYRINGE 0.3 ML 29 X 1/2"", 0.5 ML 29 GAUGE X 1/2"", 1 ML 29 GAUGE X 1/2"", 1 ML 30 GAUGE X 5/16""",Tier 2,
"MAGELLAN SYRINGE SYRINGE 0.3 ML 30 X 5/16"", 0.5 ML 30 GAUGE X 5/16""",Tier 2,
"MAXICOMFORT INSULIN SYRINGE SYRINGE 1 ML 27 GAUGE X 1/2"", 1/2 ML 27 GAUGE X 1/2""",Tier 2,
"MAXI-COMFORT INSULIN SYRINGE SYRINGE 1 ML 28 GAUGE X 1/2"", 1/2 ML 28 GAUGE X 1/2""",Tier 2,
"MONOJECT INSULIN SAFETY SYRING SYRINGE 0.3 ML 29 GAUGE X 1/2"", 0.3 ML 30 GAUGE X 5/16"", 0.5 ML 29 GAUGE X 1/2"", 0.5 ML 30 GAUGE X 5/16"", 29 GAUGE X 1/2""",Tier 2,
"MONOJECT INSULIN SYRINGE SYRINGE 0.3 ML 29 GAUGE X 1/2"", 0.3 ML 30 GAUGE X 5/16"", 0.3 ML 31 GAUGE X 5/16"", 0.5 ML 29 GAUGE X 1/2"", 0.5 ML 30 GAUGE X 5/16"", 0.5 ML 31 GAUGE X 5/16"", 1 ML , 1 ML 25 GAUGE X 5/8"", 1 ML 27 GAUGE X 1/2"", 1 ML 28 GAUGE X 1/2"", 1 ML 29 GAUGE X 1/2"", 1 ML 30 GAUGE X 5/16, 1 ML 31 GAUGE X 5/16, 1/2 ML 28 GAUGE X 1/2""",Tier 2,
MONOJECT SYRINGE SYRINGE 1/2 ML 28 GAUGE,Tier 2,
MONOJECT ULTRA COMFORT INSULIN SYRINGE 1/2 ML 28 GAUGE,Tier 2,
"PRO COMFORT INSULIN SYRINGE SYRINGE 0.5 ML 30 GAUGE X 1/2"", 0.5 ML 30 GAUGE X 5/16"", 0.5 ML 31 GAUGE X 5/16"", 1 ML 30 GAUGE X 1/2"", 1 ML 30 GAUGE X 5/16, 1 ML 31 GAUGE X 5/16",Tier 2,
"PRODIGY INSULIN SYRINGE SYRINGE 0.3 ML 31 GAUGE X 5/16"", 0.5 ML 31 GAUGE X 5/16"", 1 ML 28 GAUGE X 1/2""",Tier 2,
"SAFESNAP INSULIN SYRINGE SYRINGE 0.3 ML 30 GAUGE X 5/16"", 0.5 ML 29 GAUGE X 1/2"", 0.5 ML 30 GAUGE X 5/16"", 1 ML 28 GAUGE X 1/2"", 1 ML 29 GAUGE X 1/2""",Tier 2,
"SURE COMFORT INS. SYR. U-100 SYRINGE 0.5 ML 29 GAUGE X 1/2""",Tier 2,
"SURE COMFORT INSULIN SYRINGE SYRINGE 0.3 ML 29 GAUGE X 1/2"", 0.3 ML 30 GAUGE X 1/2"", 0.3 ML 30 GAUGE X 5/16"", 0.3 ML 31 GAUGE X 1/4"", 0.3 ML 31 GAUGE X 5/16"", 0.5 ML 30 GAUGE X 1/2"", 0.5 ML 30 GAUGE X 5/16"", 0.5 ML 31 GAUGE X 5/16"", 1 ML 28 GAUGE X 1/2"", 1 ML 29 GAUGE X 1/2"", 1 ML 30 GAUGE X 1/2"", 1 ML 30 GAUGE X 5/16, 1 ML 31 GAUGE X 1/4"", 1 ML 31 GAUGE X 5/16, 1/2 ML 28 GAUGE X 1/2"", 1/2 ML 31 GAUGE X 1/4""",Tier 2,
